-14.336,-13.382,-13.161,-13.092,-13.1,-13.161,-13.206
-14.244,-13.344,-13.138,-13.054,-13.062,-13.123,-13.176
-14.206,-13.29,-13.1,-13,-13.008,-13.062,-13.153
-14.168,-13.222,-13.062,-12.97,-12.962,-13.031,-13.1
-14.114,-13.199,-13.046,-12.955,-12.924,-13.008,-13.054
-14.107,-13.191,-12.993,-12.917,-12.878,-12.97,-13.039
-14.107,-13.168,-12.962,-12.878,-12.848,-12.909,-12.985
-14.053,-13.145,-12.924,-12.833,-12.856,-12.894,-12.97
-14.03,-13.062,-12.909,-12.833,-12.817,-12.886,-12.924
-14.023,-13.069,-12.871,-12.802,-12.794,-12.856,-12.932
-13.992,-13.039,-12.878,-12.787,-12.764,-12.856,-12.901
-13.962,-13.046,-12.856,-12.756,-12.688,-12.817,-12.871
-13.939,-13.039,-12.802,-12.741,-12.688,-12.794,-12.856
67.383,67.963,68.024,67.924,67.932,68.42,68.42
61.012,61.272,61.417,61.31,61.394,61.607,61.722
48.271,48.409,48.523,48.393,48.492,48.424,48.576
35.446,35.614,35.69,35.538,35.614,35.431,35.545
24.719,25.017,25.078,24.979,25.009,24.742,24.78
16.502,16.937,17.021,16.93,16.968,16.67,16.762
10.521,11.063,11.139,11.147,11.116,10.902,10.971
6.2408,6.8893,6.9962,7.0114,6.9656,6.8054,6.8512
3.2654,3.9444,4.0283,4.0588,4.0436,3.9215,3.952
1.152,1.8692,1.976,2.0523,2.0447,1.9302,1.9608
-0.35095,0.38147,0.50354,0.57983,0.58746,0.51117,0.54932
-1.4496,-0.67902,-0.56458,-0.45013,-0.43488,-0.48828,-0.48828
-2.243,-1.4725,-1.3275,-1.236,-1.2207,-1.236,-1.2207
-2.8381,-2.0752,-1.9226,-1.8539,-1.8082,-1.8082,-1.7776
-3.2959,-2.5558,-2.388,-2.2659,-2.2583,-2.2736,-2.2583
-3.6316,-2.8839,-2.7161,-2.6474,-2.6321,-2.6245,-2.6093
-3.9597,-3.1891,-3.0365,-2.9602,-2.9297,-2.9221,-2.8992
-4.1885,-3.4332,-3.2959,-3.1815,-3.1281,-3.1586,-3.1586
-4.3793,-3.6469,-3.5019,-3.4027,-3.334,-3.3722,-3.3417
-4.5776,-3.83,-3.6545,-3.5706,-3.4943,-3.5172,-3.5172
-4.7302,-3.9825,-3.7842,-3.6926,-3.6774,-3.685,-3.6469
-4.8828,-4.1275,-3.9368,-3.8376,-3.8223,-3.8223,-3.7994
-4.9744,-4.2191,-4.0588,-3.952,-3.8986,-3.9291,-3.9215
-5.043,-4.3335,-4.1733,-4.0741,-4.0283,-4.0283,-4.0131
-5.1575,-4.425,-4.2419,-4.1656,-4.1122,-4.1351,-4.1046
-5.2719,-4.5013,-4.3182,-4.2572,-4.1733,-4.2191,-4.2114
-5.3329,-4.5547,-4.4022,-4.2572,-4.2648,-4.2801,-4.2267
-5.4169,-4.631,-4.4403,-4.364,-4.3488,-4.3411,-4.3335
-5.4626,-4.6997,-4.5242,-4.4403,-4.4022,-4.4022,-4.4098
-5.5008,-4.7455,-4.5547,-4.4785,-4.4632,-4.4556,-4.4479
-5.5542,-4.7913,-4.6234,-4.5242,-4.5242,-4.5319,-4.5166
-5.6152,-4.8599,-4.6768,-4.57,-4.5624,-4.5929,-4.5471
-5.6534,-4.8752,-4.715,-4.6158,-4.6005,-4.6005,-4.6082
-5.6992,-4.9515,-4.7607,-4.6616,-4.6387,-4.6387,-4.6082
-5.7068,-4.9744,-4.776,-4.7073,-4.6844,-4.6768,-4.6844
-5.7602,-4.9591,-4.8218,-4.7302,-4.7302,-4.7073,-4.7226
-5.7831,-4.9973,-4.8523,-4.7684,-4.7226,-4.7531,-4.7913
-5.7907,-5.0507,-4.8904,-4.8141,-4.7836,-4.7913,-4.7913
-5.8136,-5.0812,-4.9362,-4.8141,-4.776,-4.8141,-4.8065
-5.867,-5.1041,-4.9286,-4.8447,-4.8294,-4.8218,-4.8294
-82.619,-81.039,-80.696,-80.383,-80.467,-80.994,-81.108
-76.447,-74.898,-74.631,-74.379,-74.455,-74.73,-74.898
-64.079,-62.637,-62.424,-62.157,-62.225,-62.241,-62.447
-51.628,-50.43,-50.186,-49.927,-49.904,-49.805,-49.942
-41.359,-40.268,-39.993,-39.772,-39.719,-39.551,-39.68
-33.546,-32.539,-32.249,-32.082,-32.005,-31.822,-31.914
-27.885,-26.947,-26.649,-26.451,-26.436,-26.299,-26.344
-23.933,-22.995,-22.713,-22.568,-22.537,-22.446,-22.499
-21.126,-20.264,-20.012,-19.859,-19.844,-19.775,-19.844
-19.241,-18.356,-18.112,-18.013,-17.967,-17.937,-18.028
-17.921,-17.014,-16.815,-16.693,-16.701,-16.701,-16.785
-16.983,-16.068,-15.869,-15.793,-15.747,-15.816,-15.877
-16.304,-15.411,-15.198,-15.144,-15.083,-15.099,-15.221
-15.793,-14.915,-14.702,-14.603,-14.603,-14.626,-14.74
-15.404,-14.526,-14.313,-14.229,-14.198,-14.252,-14.351
-15.144,-14.175,-14.015,-13.924,-13.924,-13.969,-14.084
-14.877,-13.924,-13.779,-13.695,-13.702,-13.741,-13.84
-14.656,-13.748,-13.565,-13.496,-13.481,-13.573,-13.641
-14.488,-13.596,-13.39,-13.321,-13.26,-13.382,-13.443
-14.343,-13.435,-13.268,-13.191,-13.161,-13.237,-13.336
-14.236,-13.321,-13.084,-13.054,-13.069,-13.115,-13.191
-14.145,-13.214,-13.008,-12.955,-12.932,-13.031,-13.1
-14.023,-13.107,-12.939,-12.848,-12.84,-12.901,-12.985
-13.924,-13.031,-12.856,-12.787,-12.756,-12.848,-12.894
-13.855,-12.939,-12.779,-12.718,-12.665,-12.779,-12.856
-13.817,-12.909,-12.726,-12.642,-12.627,-12.718,-12.756
-13.725,-12.84,-12.65,-12.52,-12.566,-12.665,-12.695
-13.687,-12.779,-12.604,-12.505,-12.52,-12.566,-12.642
-13.641,-12.733,-12.535,-12.474,-12.482,-12.55,-12.604
-13.588,-12.711,-12.535,-12.413,-12.405,-12.466,-12.55
-13.535,-12.657,-12.466,-12.398,-12.39,-12.451,-12.52
-13.527,-12.627,-12.436,-12.36,-12.36,-12.421,-12.482
-13.496,-12.596,-12.39,-12.321,-12.314,-12.367,-12.428
-13.451,-12.566,-12.36,-12.268,-12.276,-12.283,-12.39
-13.405,-12.55,-12.337,-12.253,-12.238,-12.306,-12.39
-13.382,-12.466,-12.314,-12.268,-12.245,-12.276,-12.36
-13.374,-12.451,-12.276,-12.23,-12.215,-12.253,-12.329
-13.336,-12.444,-12.268,-12.207,-12.131,-12.253,-12.321
-13.306,-12.428,-12.253,-12.169,-12.108,-12.23,-12.276
-13.306,-12.428,-12.23,-12.161,-12.123,-12.184,-12.283
68.375,68.619,68.748,68.466,68.573,69.069,69.092
61.829,61.981,62.119,61.951,62.065,62.294,62.401
48.95,49.08,49.171,49.08,49.164,49.11,49.232
36.034,36.27,36.339,36.278,36.293,36.079,36.171
25.261,25.627,25.665,25.635,25.635,25.368,25.436
17.059,17.54,17.586,17.54,17.548,17.258,17.311
11.04,11.589,11.65,11.719,11.635,11.429,11.513
6.7596,7.3776,7.4539,7.4921,7.4539,7.2937,7.3395
3.7003,4.3945,4.4785,4.5319,4.5166,4.3869,4.425
1.6174,2.2964,2.388,2.449,2.4948,2.3727,2.4185
0.099182,0.80872,0.90027,0.99182,0.96893,0.90027,0.99182
-0.99182,-0.27466,-0.17548,-0.091553,-0.053406,-0.16022,-0.061035
-1.8158,-1.091,-0.9613,-0.86975,-0.8316,-0.86975,-0.85449
-2.4414,-1.7166,-1.564,-1.4572,-1.4114,-1.4496,-1.4038
-2.9068,-2.1896,-2.0218,-1.9302,-1.8997,-1.8845,-1.8768
-3.2654,-2.5253,-2.4261,-2.3193,-2.2888,-2.2888,-2.2659
-3.5553,-2.8687,-2.6703,-2.6245,-2.594,-2.5635,-2.5635
-3.8223,-3.1052,-2.9678,-2.8992,-2.8229,-2.8152,-2.8076
-4.0054,-3.3112,-3.1815,-3.067,-2.9907,-3.0289,-2.9984
